"Set","Cst.Sigma","VdWVolumes.WV","pki"
"Model",3.48713326454163,161.324721376917,7.66
"Model",3.32995843887329,161.498038777112,7.66
"Model",4.29798555374146,169.902959895017,7.66
"Model",3.59686899185181,166.611222414719,7.66
"Model",3.8686044216156,172.163316182732,7.66
"Model",4.00892496109009,173.547381964501,7.66
"Model",3.93665838241577,174.114404337489,7.66
"Model",4.06936502456665,193.39169005867,7.66
"Model",3.7415292263031,181.069558836587,7.66
"Model",3.40659308433533,169.188340606442,7.66
"Model",4.12259197235107,199.880488400485,7.66
"Model",4.15765953063965,196.238048158475,7.66
"Model",3.84865665435791,183.607671761278,7.66
"Model",3.22090935707092,175.442279866272,7.66
"Model",4.10651731491089,168.985940914825,7.66
"Model",4.00131225585938,202.599168902239,7.66
"Model",4.3526349067688,207.634230150264,7.66
"Model",3.73191785812378,185.93954674318,7.66
"Model",3.17476630210876,153.107122055832,7.66
"Model",4.26841020584106,201.258723457325,7.66
"Model",3.63182926177979,149.640934532297,7.66
"Model",3.75431299209595,179.867903870351,7.66
"Model",3.33293485641479,157.409448806442,7.66
"Model",3.56896758079529,173.658316419915,7.66
"Model",3.98668956756592,167.409741846872,7.66
"Model",4.05911445617676,174.184059097418,7.66
"Model",3.89812874794006,160.072424331428,7.66
"Model",3.74232244491577,180.634110956198,7.66
"Model",3.5183207988739,171.283304509268,7.66
"Model",4.08756685256958,171.049793013901,7.66
"Model",3.46758103370667,159.903353568917,7.66
"Model",4.33998346328735,209.926735686578,7.66
"Model",3.55591201782227,181.511857727818,7.66
"Model",3.45142793655396,166.793972309086,7.66
"Model",3.65980625152588,172.096279209701,7.66
"Model",3.29680490493774,161.189048891488,7.66
"Model",3.40490770339966,167.969492608695,7.66
"Model",3.84764838218689,172.93576321568,7.66
"Model",3.52391457557678,172.067958959325,7.66
"Model",3.77277374267578,195.416774982979,7.66
"Model",3.34435725212097,170.788831532255,7.66
"Model",4.00947666168213,181.577995272311,7.66
"Model",3.4517138004303,189.058222143218,7.66
"Model",3.34672689437866,156.300564794057,7.66
"Model",3.92322254180908,175.376990416866,7.66
"Model",3.5594699382782,177.416270049524,7.66
"Model",3.81694841384888,190.189503045286,7.66
"Model",3.67354154586792,176.773039697368,7.66
"Model",3.06806254386902,181.171362522685,7.66
"Model",3.70003461837769,193.009477323135,7.66
"Model",3.66581177711487,179.019754241035,7.66
"Model",3.73221564292908,195.04257250114,7.66
"Model",3.92756104469299,190.031211470085,7.66
"Model",3.90488386154175,195.367808040709,7.66
"Model",3.72938966751099,188.426561530231,7.66
"Model",3.80484294891357,174.853669622726,7.66
"Model",4.08509063720703,156.18648614962,7.66
"Model",4.13829708099365,178.643846518825,7.66
"Model",3.97322511672974,183.42037007749,7.66
"Model",3.89224720001221,170.728363159875,7.66
"Model",3.72584891319275,194.88691647881,7.66
"Model",3.75319719314575,170.631476697623,7.66
"Model",4.30507183074951,191.972619714405,7.66
"Model",4.22436666488647,205.743365011637,7.66
"Model",3.88066625595093,190.266140006677,7.66
"Model",4.0304102897644,193.805024910178,7.66
"Model",3.98289275169373,179.956962627186,7.66
"Model",4.16140604019165,188.454640776561,7.66
"Model",3.34113168716431,163.087881170068,7.66
"Model",3.73623752593994,165.858049409047,7.66
"Model",4.03199195861816,189.743271107059,7.66
"Model",3.97324323654175,171.054865318036,7.66
"Model",3.86737990379333,170.764561389174,7.66
"Model",3.96856141090393,182.813326754566,7.66
"Model",4.33744287490845,207.060994071366,7.66
"Model",3.24700331687927,162.055067091854,7.66
"Model",4.18565988540649,175.015723716695,7.66
"Model",3.51659536361694,152.340089205945,7.66
"Model",3.95495891571045,165.13503340732,7.66
"Model",3.74205923080444,168.069020913348,7.66
"Model",3.74939608573914,170.277247827255,7.66
"Model",3.75614142417908,176.222559289189,7.66
"Model",3.92587447166443,161.922172409727,7.66
"Model",3.58457803726196,175.884743950699,7.66
"Model",4.14258289337158,168.464987098878,7.66
"Model",4.21950101852417,178.008327638051,7.66
"Model",3.33775877952576,173.700192921168,7.66
"Model",4.10953998565674,181.703750315153,7.66
"Model",4.15149927139282,190.77515087998,7.66
"Model",4.31121301651001,215.092186941659,7.66
"Model",3.89439392089844,201.690693931626,7.66
"Model",3.56591296195984,205.254491962315,7.66
"Model",4.02005481719971,214.677882514124,7.66
"Model",3.99822568893433,207.980995748603,7.66
"Model",4.50528573989868,202.846930588818,7.66
"Model",3.93006634712219,214.614312438603,7.66
"Model",4.47738313674927,205.887824529866,7.66
"Model",4.36275005340576,223.400515473602,7.66
"Model",4.01168441772461,162.48934179598,7.66
"Model",4.04889059066772,194.832011604647,7.66
"Model",4.0929217338562,187.121399435342,7.66
"Model",3.796462059021,203.775028287479,7.66
"Model",4.1710000038147,199.327550456594,7.66
"Model",4.01009321212769,197.71855797167,7.66
"Model",4.02228975296021,182.080062886097,7.66
"Model",4.10818958282471,192.41015511694,7.66
"Model",4.31105756759644,196.759857299339,7.66
"Model",4.28011417388916,203.203463390186,7.66
"Model",4.10533809661865,185.503430536864,7.66
"Model",3.75134992599487,167.251306363219,7.66
"Model",3.85850024223328,204.222211806829,7.66
"Model",4.22831010818481,192.909846266502,7.66
"Model",4.27107048034668,200.921962543281,7.66
"Model",3.20724034309387,171.203442097646,7.66
"Model",3.87930631637573,185.221979300608,7.66
"Model",4.08034467697144,188.044665131681,7.66
"Model",4.15922355651855,206.160452704263,7.66
"Model",3.68241500854492,202.604339986026,7.66
"Model",3.30854487419128,187.406610981926,7.66
"Model",3.76367282867432,182.040367157513,7.66
"Model",4.25369167327881,176.37707045825,7.66
"Model",4.29465484619141,200.396648373136,7.66
"Model",4.2567195892334,211.382210306144,7.66
"Model",4.42953634262085,211.636267321148,7.66
"Model",4.24740791320801,209.522881481077,7.66
"Model",4.00818538665771,199.973686316329,7.66
"Model",4.26896238327026,204.104060158422,7.66
"Model",3.82419657707214,191.523275096097,7.66
"Model",4.037034034729,201.284040438678,7.66
"Model",3.8594286441803,193.532341273588,7.66
"Model",4.1573805809021,196.518588447882,7.66
"Model",4.01929998397827,180.092184238505,7.66
"Model",3.66537404060364,206.336288471603,7.66
"Model",3.52956223487854,187.291717771289,7.66
"Model",3.79293036460876,182.413578376159,7.66
"Model",3.45315289497375,197.270831592024,7.66
"Model",4.16641998291016,203.228472458101,7.66
"Model",3.79169321060181,183.127677342285,7.66
"Model",3.68808364868164,198.574291091071,7.66
"Model",3.33343505859375,186.345517088279,7.66
"Model",3.49054932594299,189.386195884942,7.66
"Model",3.63355875015259,197.034486024193,7.66
"Model",4.09671878814697,192.327735401482,7.66
"Model",3.42247724533081,188.856678923328,7.66
"Model",3.45441174507141,197.748953897831,7.66
"Model",3.88077664375305,202.786573750729,7.66
"Model",3.68857455253601,212.141214799367,7.66
"Model",3.5821852684021,194.908949037154,7.66
"Model",3.93625617027283,196.200575965689,7.66
"Model",3.42809367179871,184.308859421848,7.66
"Model",3.73163270950317,175.87315670566,7.66
"Model",3.49232125282288,188.010410966208,7.66
"Model",3.56412744522095,189.926730442892,7.66
"Model",4.38855934143066,195.729097192997,7.66
"Model",3.80053114891052,177.753365846695,7.66
"Model",3.46087002754211,181.695729205661,7.66
"Model",3.8487446308136,192.828815711003,7.66
"Model",3.89652395248413,200.579799469949,7.66
"Model",3.9947874546051,193.459740466638,7.66
"Model",4.16542482376099,201.602095420639,7.66
"Model",3.50963878631592,176.348898860646,7.66
"Model",3.85838174819946,198.449864590603,7.66
"Model",3.5921037197113,195.032262795237,7.66
"Model",3.65120220184326,189.719359727607,7.66
"Model",4.01479196548462,196.51028426801,7.66
"Model",3.70775675773621,193.342843693371,7.66
"Model",3.7491192817688,196.102730001109,7.66
"Model",3.76839017868042,194.204554680178,7.66
"Model",3.86182117462158,185.697357102847,7.66
"Model",3.98626661300659,193.725308675749,7.66
"Model",3.75750684738159,203.763759301883,7.66
"Model",4.07263278961182,191.336782848629,7.66
"Model",4.60145807266235,198.238672101446,7.66
"Model",3.88859820365906,206.629275916828,7.66
"Model",3.80770373344421,204.81365459501,7.66
"Model",4.3970103263855,195.48806922764,7.66
"Model",3.91706228256226,188.612240694755,7.66
"Model",4.35986661911011,202.070113510197,7.66
"Model",3.87943911552429,195.323044406857,7.66
"Model",3.92907333374023,168.902125924794,7.66
"Model",4.51019430160522,207.446754693174,7.66
"Model",4.36596775054932,199.429538183535,7.66
"Model",3.46943807601929,179.011405367881,7.66
"Model",4.30844926834106,198.484742818014,7.66
"Model",3.42520475387573,190.034886850118,7.66
"Model",4.24566411972046,207.990135159328,7.66
"Model",4.12690925598145,197.861694784478,7.66
"Model",4.04480504989624,209.477542176739,7.66
"Model",4.06360816955566,200.049264582507,7.66
"Model",4.07105207443237,195.474922888873,7.66
"Model",4.56771087646484,207.09418408301,7.66
"Model",4.02602910995483,216.394946427046,7.66
"Model",4.13312816619873,197.392159977829,7.66
"Model",3.43158221244812,191.795836563319,7.66
"Model",3.72442483901978,202.450734914426,7.66
"Model",4.04598522186279,198.708824979805,7.66
"Model",4.14853477478027,217.398874388424,7.66
"Model",3.98603057861328,195.736796864117,7.66
"Model",3.87144637107849,196.747377782051,7.66
"Model",3.6234347820282,208.077574097154,7.66
"Model",3.75623941421509,188.110164975838,7.66
"Model",3.88152289390564,203.836399983379,7.66
"Model",4.53980207443237,210.704205337386,7.66
"Model",4.25011491775513,198.029781434421,7.66
"Model",4.29222822189331,206.176811431112,7.66
"Model",4.36014318466187,229.949039112337,7.66
"Model",4.35500431060791,205.456511591998,7.66
"Model",4.45227956771851,215.955487653655,7.66
"Model",4.01968050003052,199.513824562259,7.66
"Model",3.68443536758423,204.645866687151,7.66
"Model",3.94561505317688,204.647707410609,7.66
"Model",4.36526823043823,216.184103083067,7.66
"Model",3.69968891143799,189.99177618642,7.66
"Model",4.03994417190552,213.822329936933,7.66
"Model",3.93108415603638,198.732710008318,7.66
"Model",3.74867248535156,192.437225309705,7.66
"Model",4.44899940490723,206.180101872448,7.66
"Model",4.24833154678345,209.291561141527,7.66
"Model",3.83987951278687,209.509257740109,7.66
"Model",4.04736804962158,192.336071531241,7.66
"Model",3.92061448097229,195.968637543785,7.66
"Model",3.98934721946716,194.745547752662,7.66
"Model",4.16803216934204,205.968523513868,7.66
"Model",3.9570574760437,182.675058128634,7.66
"Model",4.62262058258057,210.245841322484,7.66
"Model",4.14130735397339,194.816442042878,7.66
"Model",4.52554178237915,200.24317589609,7.66
"Model",4.65669870376587,199.640968237958,7.66
"Model",4.01911306381226,187.756580421391,7.66
"Model",4.1186637878418,205.272335411084,7.66
"Model",4.44959020614624,196.786653173188,7.66
"Model",5.14133548736572,410.138091021038,7.82
"Model",5.3746771812439,369.252102557343,7.82
"Model",5.14065980911255,438.402096926106,7.82
"Model",4.83320331573486,441.094449910321,7.82
"Model",6.27969884872437,448.446544330339,7.82
"Model",5.29309320449829,410.03791918898,7.82
"Model",5.6841254234314,402.315798004165,7.82
"Model",4.91496896743774,413.999369955962,7.82
"Model",4.9238429069519,415.317405692345,7.82
"Model",5.14174604415894,414.86247228196,7.82
"Model",5.25762557983398,433.187468948556,7.82
"Model",5.07889080047607,432.079190994522,7.82
"Model",4.86756277084351,401.616380576297,7.82
"Model",5.39036798477173,393.160413037459,7.82
"Model",5.05055665969849,447.403382086541,7.82
"Model",5.22937536239624,410.5580463236,7.82
"Model",4.78723907470703,418.23602517563,7.82
"Model",5.00308036804199,395.080308830466,7.82
"Model",5.19937419891357,413.15238149299,7.82
"Model",5.38331174850464,411.520903660921,7.82
"Model",5.09554100036621,413.88760071361,7.82
"Model",5.55469751358032,414.354114622002,7.82
"Model",5.22537279129028,442.568132926407,7.82
"Model",5.04047441482544,389.569819884492,7.82
"Model",5.1797661781311,458.021012516822,7.82
"Model",5.79653835296631,450.126142433666,7.82
"Model",5.6308650970459,409.162095797236,7.82
"Model",5.10811996459961,409.04192888176,7.82
"Model",5.57500219345093,392.206575786364,7.82
"Model",5.2367901802063,429.17201664255,7.82
"Model",5.78377723693848,429.585109603949,7.82
"Model",4.81914472579956,439.752008630854,7.82
"Model",5.32753086090088,385.27140096366,7.82
"Model",5.21521234512329,423.402129575263,7.82
"Model",5.23809337615967,418.7832826677,7.82
"Model",5.55955696105957,392.165920748823,7.82
"Model",5.015061378479,412.977368723725,7.82
"Model",5.54030847549438,427.434388231313,7.82
"Model",5.27175235748291,408.636752642765,7.82
"Model",5.93404960632324,422.09850721417,7.82
"Model",5.65350532531738,381.59570506089,7.82
"Model",5.2932915687561,412.999281414851,7.82
"Model",5.54711246490479,393.813651400795,7.82
"Model",5.41618156433105,421.096572487674,7.82
"Model",5.29140901565552,396.333291047369,7.82
"Model",4.75739240646362,407.55075761057,7.82
"Model",4.92899322509766,414.953330987273,7.82
"Model",5.33613443374634,414.048419032986,7.82
"Model",5.74189615249634,395.082857146408,7.82
"Model",5.02759075164795,394.137205333304,7.82
"Model",5.18265390396118,433.171802295996,7.82
"Model",5.07449340820312,390.207175829559,7.82
"Model",4.86919069290161,400.465301061306,7.82
"Model",5.09936666488647,418.905301381611,7.82
"Model",5.3607234954834,421.930353169714,7.82
"Model",5.21645641326904,393.279207446686,7.82
"Model",5.66826009750366,417.10707195789,7.82
"Model",5.01003789901733,408.033554071239,7.82
"Model",5.3308801651001,419.330134501959,7.82
"Model",5.33874130249023,399.114507296766,7.82
"Model",5.54340219497681,378.566776467355,7.82
"Model",5.30498504638672,398.959040924374,7.82
"Model",5.46679925918579,405.458435921304,7.82
"Model",5.3583607673645,381.578140506299,7.82
"Model",5.42221355438232,445.958967462287,7.82
"Model",4.83301305770874,425.910819902962,7.82
"Model",5.26886606216431,387.547963772454,7.82
"Model",5.56284332275391,446.030742459633,7.82
"Model",5.35787725448608,405.189125482594,7.82
"Model",5.59237623214722,395.366495824832,7.82
"Model",5.46141195297241,436.366603264624,7.82
"Model",5.32954263687134,451.692572984426,7.82
"Model",4.96423435211182,400.623062048732,7.82
"Model",5.16670894622803,422.845264009706,7.82
"Model",5.4775562286377,428.920104959376,7.82
"Model",5.1916561126709,427.032308662894,7.82
"Model",5.3084192276001,412.486643172719,7.82
"Model",5.23231935501099,418.621473756173,7.82
"Model",4.93517732620239,420.638928798021,7.82
"Model",5.15818738937378,417.399635191593,7.82
"Model",5.43745565414429,448.122009604322,7.82
"Model",5.77086639404297,411.388199610888,7.82
"Model",4.91695404052734,443.278567943746,7.82
"Model",5.34918975830078,430.419938109928,7.82
"Model",5.13366794586182,414.3676472596,7.82
"Model",5.18049192428589,420.106090224562,7.82
"Model",5.41949510574341,414.515602684268,7.82
"Model",5.65412187576294,447.933214058142,7.82
"Model",5.45606231689453,421.835544300881,7.82
"Model",4.73654413223267,366.751082648096,7.82
"Model",5.27004432678223,423.632337131951,7.82
"Model",5.37843561172485,418.815469965819,7.82
"Model",5.3559422492981,419.573731853303,7.82
"Model",5.42318296432495,441.168626774355,7.82
"Model",5.37137794494629,422.978547111676,7.82
"Model",5.02124261856079,409.744001808488,7.82
"Model",5.0262598991394,434.059078371095,7.82
"Model",5.3713264465332,426.79978568612,7.82
"Model",5.63401985168457,444.279755859386,7.82
"Model",5.14806222915649,405.174008778327,7.82
"Model",4.7544059753418,393.095458238133,7.82
"Model",5.66564846038818,442.326233615828,7.82
"Model",4.68079614639282,442.255387783324,7.82
"Model",5.01309061050415,418.478194203647,7.82
"Model",5.54484891891479,381.687258251089,7.82
"Model",5.85677814483643,405.207727053251,7.82
"Model",4.88252210617065,405.883792602138,7.82
"Model",5.4698338508606,378.019675359364,7.82
"Model",4.7712574005127,421.195228535647,7.82
"Model",4.80195426940918,443.650120852223,7.82
"Model",5.00208377838135,429.575462302683,7.82
"Model",4.71762323379517,409.54090553547,7.82
"Model",5.04135370254517,402.093553647222,7.82
"Model",5.83545351028442,397.89133904395,7.82
"Model",5.34151792526245,400.878353751469,7.82
"Model",5.04300689697266,394.423751878474,7.82
"Model",5.60100269317627,407.828777138754,7.82
"Model",5.31095170974731,395.739895979012,7.82
"Model",5.07394456863403,414.180533085696,7.82
"Model",5.05757570266724,410.517246812863,7.82
"Model",5.23271512985229,380.016266466637,7.82
"Model",4.85111951828003,381.959654877025,7.82
"Model",5.52972936630249,395.903798884022,7.82
"Model",5.24129676818848,416.634095909631,7.82
"Model",5.44450712203979,416.478720111219,7.82
"Model",5.02563810348511,359.462649859757,7.82
"Model",5.46748113632202,399.478497600288,7.82
"Model",5.21835947036743,412.348642140294,7.82
"Model",5.24790525436401,424.937284270417,7.82
"Model",5.38470697402954,383.481953985896,7.82
"Model",5.31896352767944,394.6271523345,7.82
"Model",5.66233062744141,384.756206652427,7.82
"Model",5.57269048690796,412.474772476256,7.82
"Model",5.24044990539551,388.535768950877,7.82
"Model",4.82461786270142,410.272279199474,7.82
"Model",5.52118635177612,398.532747970257,7.82
"Model",4.87098264694214,404.963304386712,7.82
"Model",5.44155120849609,427.122065057775,7.82
"Model",5.54779672622681,395.971913597914,7.82
"Model",5.37734127044678,448.702992684539,7.82
"Model",4.94118356704712,435.408440129367,7.82
"Model",5.32410907745361,404.563453430454,7.82
"Model",5.25501012802124,371.270254168369,7.82
"Model",5.33851051330566,404.312689094529,7.82
"Model",6.20953464508057,402.214188881842,7.82
"Model",4.88019800186157,422.454249653663,7.82
"Model",5.19877481460571,377.000510206996,7.82
"Model",5.09157466888428,369.698524708674,7.82
"Model",5.1715931892395,378.147041384796,7.82
"Model",5.68427181243896,401.854931811803,7.82
"Model",5.03674936294556,412.599931215731,7.82
"Model",5.56713390350342,385.42619102972,7.82
"Model",5.49955606460571,409.61051701062,7.82
"Model",4.55498695373535,385.763703089596,7.82
"Model",4.73725414276123,384.214340244372,7.82
"Model",5.1942195892334,368.640811685272,7.82
"Model",4.7550482749939,419.659516301622,7.82
"Model",4.94948577880859,420.790872018899,7.82
"Model",4.80435276031494,367.725920180242,7.82
"Model",4.75640106201172,433.009741083062,7.82
"Model",4.74877738952637,435.898019409745,7.82
"Model",6.39419794082642,408.101461784517,7.82
"Model",5.09270811080933,401.574460451104,7.82
"Model",4.91291189193726,405.438322359337,7.82
"Model",5.17651844024658,357.559956505336,7.82
"Model",5.00202703475952,419.973594029355,7.82
"Model",5.09108209609985,362.054748764658,7.82
"Model",4.54805850982666,361.224039899464,7.82
"Model",5.14069557189941,390.805473495609,7.82
"Model",5.24578094482422,434.099128537437,7.82
"Model",5.1250467300415,366.926653633718,7.82
"Model",4.99939060211182,407.915321375678,7.82
"Model",5.2554759979248,455.804788045356,7.82
"Model",5.11245679855347,388.139649105075,7.82
"Model",5.10544538497925,378.273210240827,7.82
"Model",5.3909764289856,395.464949101505,7.82
"Model",5.59987449645996,393.712346135044,7.82
"Model",5.28698396682739,419.391558467589,7.82
"Model",5.59699821472168,476.470087220171,7.82
"Model",5.26612186431885,410.683532972724,7.82
"Model",4.72417163848877,418.485556231014,7.82
"Model",5.04509401321411,399.720354855522,7.82
"Model",5.2560772895813,400.335780089087,7.82
"Model",5.50037670135498,423.866524696464,7.82
"Model",4.98076200485229,398.279989660426,7.82
"Model",5.43496942520142,448.930088239523,7.82
"Model",5.54226064682007,387.183171666278,7.82
"Model",5.6841344833374,402.61669685085,7.82
"Model",5.13791942596436,378.368580671491,7.82
"Model",4.65019130706787,367.47144341215,7.82
"Model",4.94934272766113,391.540618879306,7.82
"Model",5.07110834121704,409.317498127986,7.82
"Model",4.76505899429321,386.445906353254,7.82
"Model",5.33392524719238,417.070438727741,7.82
"Model",5.37052440643311,393.336021525153,7.82
"Model",5.42078256607056,410.05743627954,7.82
"Model",6.68288421630859,374.605664763128,7.82
"Model",5.35094690322876,369.28250002799,7.82
"Model",5.58582592010498,425.934893750983,7.82
"Model",5.08934211730957,376.191175805171,7.82
"Model",6.51910781860352,450.779135492046,7.82
"Model",4.5873908996582,384.265555791279,7.82
"Model",5.31223249435425,399.151396689933,7.82
"Model",4.94857406616211,419.846435569883,7.82
"Model",5.22430992126465,410.502177808274,7.82
"Model",5.52793025970459,403.334622144556,7.82
"Model",4.96839666366577,388.970237326851,7.82
"Model",5.20004081726074,427.104083713576,7.82
"Model",5.26873540878296,415.774625162917,7.82
"Model",5.15740394592285,419.040313964543,7.82
"Model",4.80434656143188,389.35901978193,7.82
"Model",4.96118259429932,380.308861402139,7.82
"Model",5.47967100143433,422.679411303623,7.82
"Model",5.41280889511108,419.595248510401,7.82
"Model",5.29002141952515,442.406890990609,7.82
"Model",5.25488471984863,427.093690736365,7.82
"Model",6.92055177688599,464.921037862114,7.82
"Model",5.10906028747559,405.895479722221,7.82
"Model",5.31531190872192,432.196297993676,7.82
"Model",5.64156532287598,442.468800194154,7.82
"Model",4.90298557281494,428.132843508155,7.82
"Model",5.34906768798828,423.930539057633,7.82
"Model",5.22034883499146,367.234091014176,7.82
"Model",5.1293158531189,403.562388287672,7.82
"Model",5.17294883728027,439.030873099419,7.82
"Model",4.7529091835022,417.07960114801,7.82
"Model",4.95567798614502,405.875363311697,7.82
"Model",5.84748077392578,426.659501686209,7.82
"Model",5.43187570571899,392.721798837765,7.82
"Model",5.36312866210938,407.406577267297,7.82
"Model",6.31086587905884,453.566274104228,7.82
"Model",5.59418296813965,390.462997726957,7.82
"Model",5.01504373550415,432.23916915249,7.82
"Model",4.8832859992981,425.429902058633,7.82
"Model",5.42637968063354,372.801879787738,7.82
"Model",5.72226428985596,478.810646971339,7.82
"Model",5.1441125869751,449.749571825861,7.82
"Model",5.41856908798218,384.428621153525,7.82
"Model",4.93843603134155,381.037441063647,7.82
"Model",4.72517681121826,403.060974831767,7.82
"Model",5.59754705429077,415.740254293946,7.82
"Model",4.9494194984436,420.578285295128,7.82
"Model",5.41618204116821,452.322045748094,7.82
"Model",4.91609859466553,384.056424062723,7.82
"Model",5.16864109039307,392.512019611733,7.82
"Model",5.25302505493164,399.945132427643,7.82
"Model",5.24019050598145,403.789861082519,7.82
"Model",5.14091300964355,447.496620754795,7.82
"Model",5.55288743972778,429.543724049844,7.82
"Model",5.3341326713562,408.463200487142,7.82
"Model",4.95570230484009,432.568942999992,7.82
"Model",5.50307941436768,414.518645176421,7.82
"Model",5.65315532684326,454.020285161219,7.82
"Model",5.36004209518433,427.983269547344,7.82
"Model",5.02530431747437,434.057889923848,7.82
"Model",5.48730754852295,414.843006159822,7.82
"Model",4.80854797363281,371.208974188845,7.82
"Model",4.97992181777954,424.114247234272,7.82
"Model",5.50914287567139,470.908212940432,7.82
"Model",5.48959636688232,460.352561693179,7.82
"Model",4.8684196472168,389.82819495099,7.82
"Model",5.16805601119995,415.886133044464,7.82
"Model",4.76262235641479,416.988160551802,7.82
"Model",5.44806146621704,407.439062496316,7.82
"Model",5.32699060440063,456.860645568504,7.82
"Model",5.46189022064209,431.406524406119,7.82
"Model",5.4421329498291,436.299089705697,7.82
"Model",4.72248935699463,362.874573702043,7.82
"Model",5.62743139266968,483.900872045529,7.82
"Model",4.87717819213867,441.389575029613,7.82
"Model",5.02324914932251,429.622286596784,7.82
"Model",5.34732055664062,414.222583707129,7.82
"Model",5.08676767349243,448.864271910497,7.82
"Model",4.8325343132019,427.888819792424,7.82
"Model",5.85254859924316,417.25580913366,7.82
"Model",5.23685741424561,433.462649130324,7.82
"Model",4.96118068695068,439.085723908623,7.82
"Model",5.18490171432495,443.144583442579,7.82
"Model",5.68767261505127,414.302682877087,7.82
"Model",5.1900954246521,425.454032676239,7.82
"Model",4.72716760635376,420.024602137748,7.82
"Model",5.05549573898315,419.765067583214,7.82
"Model",5.03963994979858,426.34322833127,7.82
"Model",5.10498380661011,403.436601413309,7.82
"Model",4.86443376541138,401.616693199772,7.82
"Model",5.14998531341553,453.153295500214,7.82
"Model",5.19775152206421,482.488659971368,7.82
"Model",5.29146242141724,419.72011797981,7.82
"Model",4.95201206207275,450.927433696495,7.82
"Model",5.5692458152771,391.191170572616,7.82
"Model",5.23115301132202,439.870588317136,7.82
"Model",5.36299610137939,389.24204799119,7.82
"Model",5.2782883644104,414.787916122693,7.82
"Model",4.828049659729,387.229960369976,7.82
"Model",5.15473127365112,454.570272391542,7.82
"Model",5.13946866989136,411.912917274846,7.82
"Model",5.03833532333374,415.067264914762,7.82
"Model",5.33246946334839,449.280566416805,7.82
"Model",5.2789831161499,444.820564589562,7.82
"Model",5.48991537094116,422.65928041928,7.82
"Model",5.33823251724243,438.685332395331,7.82
"Model",5.61941337585449,416.427273240722,7.82
"Model",5.23827886581421,388.974647649444,7.82
"Model",5.69315338134766,412.898049593045,7.82
"Model",6.70014095306396,451.798092683601,7.82
"Model",4.94554996490479,413.806047809697,7.82
"Model",5.67937278747559,431.177755856976,7.82
"Model",5.24460506439209,421.174481404338,7.82
"Model",5.18357801437378,420.774424216772,7.82
"Model",5.24944114685059,394.957384934914,7.82
"Model",5.20756483078003,422.086887135389,7.82
"Model",5.36886787414551,420.341849321205,7.82
"Model",4.9871940612793,443.567893839246,7.82
"Model",5.2723503112793,401.482534302603,7.82
"Model",4.97657346725464,418.571367008062,7.82
"Model",5.05246257781982,400.734758506668,7.82
"Model",5.38591575622559,423.049030048428,7.82
"Model",5.13133716583252,435.011737836557,7.82
"Model",4.57826614379883,452.163920320533,7.82
"Model",5.11273717880249,401.24644138418,7.82
"Model",5.25943279266357,423.577265403016,7.82
"Model",5.27323770523071,410.834954582827,7.82
"Model",5.19040536880493,436.665910287611,7.82
"Model",5.38532161712646,401.005850899304,7.82
"Model",5.62275552749634,422.774222988754,7.82
"Model",5.15759754180908,396.126731092396,7.82
"Model",5.37748384475708,414.792037396665,7.82
"Model",5.95678901672363,453.792941354951,7.82
"Model",5.19326543807983,433.314873961254,7.82
"Model",5.11386442184448,419.008902598753,7.82
"Model",5.3680100440979,437.425030118095,7.82
"Model",5.12889862060547,426.51347659295,7.82
"Model",4.93892383575439,420.632261337449,7.82
"Model",5.0749888420105,399.35849397616,7.82
"Model",6.27464628219604,430.291568705451,7.82
"Model",5.28398370742798,438.357574200994,7.82
"Model",5.11803913116455,380.437375741122,7.82
"Model",5.67122316360474,398.96138881826,7.82
"Model",5.40145635604858,400.210611885058,7.82
"Model",5.41977024078369,401.390961173615,7.82
"Model",4.96768426895142,391.379074584187,7.82
"Model",5.01966094970703,433.168516205951,7.82
"Model",5.34398651123047,439.183381923736,7.82
"Model",5.11616849899292,434.108667482717,7.82
"Model",5.02495908737183,444.485569768165,7.82
"Model",5.35853338241577,411.101945658516,7.82
"Model",5.1483998298645,420.398859922284,7.82
"Model",5.35381507873535,434.661278175353,7.82
"Model",5.39655780792236,477.444924609091,7.82
"Model",5.05210876464844,432.909154725353,7.82
"Model",5.56249475479126,442.391087011144,7.82
"Model",5.03477764129639,410.928537547227,7.82
"Model",4.70787191390991,414.186945674375,7.82
"Model",5.33426284790039,426.907415443817,7.82
"Model",5.20499897003174,395.918899737389,7.82
"Model",5.25931310653687,346.434655386691,7.82
"Model",4.86879110336304,373.140249903037,7.82
"Model",5.25033330917358,363.312944645073,7.82
"Model",5.19380378723145,400.779405727053,7.82
"Model",5.43027973175049,451.869659511392,7.82
"Model",5.26236534118652,385.960843326373,7.82
"Model",4.90230989456177,391.555686491172,7.82
"Model",5.06777143478394,387.652870335006,7.82
"Model",4.90818357467651,397.182646575425,7.82
"Model",4.75864791870117,429.018442479479,7.82
"Model",5.6132607460022,459.999877731935,7.82
"Model",5.09730243682861,427.514514491907,7.82
"Model",4.47699880599976,402.839957136022,7.82
"Model",5.68051147460938,433.872324934995,7.82
"Model",5.35748815536499,403.81811956414,7.82
"Model",5.69929504394531,432.975631023149,7.82
"Model",5.92353582382202,477.245364633206,7.82
"Model",5.32749128341675,439.509527694979,7.82
"Model",4.88711071014404,426.905990817112,7.82
"Model",4.95222043991089,404.475049012447,7.82
"Model",5.744300365448,430.67894557974,7.82
